data;embi_bps;embi_decimal
2008-01-02;227;0.0227
2008-01-03;226;0.0226
2008-01-04;231;0.0231
2008-01-07;229;0.0229
2008-01-08;225;0.0225
2008-01-09;238;0.0238
2008-01-10;226;0.0226
2008-01-11;231;0.0231
2008-01-14;231;0.0231
2008-01-15;238;0.0238
2008-01-16;236;0.0236
2008-01-17;248;0.0248
2008-01-18;252;0.0252
2008-01-21;252;0.0252
2008-01-22;269;0.0269
2008-01-23;275;0.0275
2008-01-24;252;0.0252
2008-01-25;258;0.0258
2008-01-27;258;0.0258
2008-01-28;259;0.0259
2008-01-29;253;0.0253
2008-01-30;244;0.0244
2008-01-31;255;0.0255
2008-02-01;259;0.0259
2008-02-04;253;0.0253
2008-02-05;265;0.0265
2008-02-06;265;0.0265
2008-02-07;257;0.0257
2008-02-08;273;0.0273
2008-02-11;273;0.0273
2008-02-12;263;0.0263
2008-02-13;258;0.0258
2008-02-14;252;0.0252
2008-02-15;261;0.0261
2008-02-18;261;0.0261
2008-02-19;261;0.0261
2008-02-20;252;0.0252
2008-02-21;255;0.0255
2008-02-22;248;0.0248
2008-02-25;239;0.0239
2008-02-26;238;0.0238
2008-02-27;240;0.024
2008-02-28;255;0.0255
2008-02-29;265;0.0265
2008-03-03;267;0.0267
2008-03-04;258;0.0258
2008-03-05;252;0.0252
2008-03-06;257;0.0257
2008-03-07;273;0.0273
2008-03-10;284;0.0284
2008-03-11;265;0.0265
2008-03-12;272;0.0272
2008-03-13;277;0.0277
2008-03-14;289;0.0289
2008-03-17;305;0.0305
2008-03-18;285;0.0285
2008-03-19;290;0.029
2008-03-20;291;0.0291
2008-03-24;273;0.0273
2008-03-25;275;0.0275
2008-03-26;277;0.0277
2008-03-27;273;0.0273
2008-03-28;278;0.0278
2008-03-31;284;0.0284
2008-04-01;273;0.0273
2008-04-02;268;0.0268
2008-04-03;263;0.0263
2008-04-04;265;0.0265
2008-04-07;258;0.0258
2008-04-08;256;0.0256
2008-04-09;264;0.0264
2008-04-10;256;0.0256
2008-04-11;256;0.0256
2008-04-14;252;0.0252
2008-04-15;245;0.0245
2008-04-16;228;0.0228
2008-04-17;230;0.023
2008-04-18;229;0.0229
2008-04-21;235;0.0235
2008-04-22;234;0.0234
2008-04-23;233;0.0233
2008-04-24;228;0.0228
2008-04-25;225;0.0225
2008-04-28;228;0.0228
2008-04-29;225;0.0225
2008-04-30;218;0.0218
2008-05-01;207;0.0207
2008-05-02;201;0.0201
2008-05-05;201;0.0201
2008-05-06;198;0.0198
2008-05-07;204;0.0204
2008-05-08;211;0.0211
2008-05-09;216;0.0216
2008-05-12;216;0.0216
2008-05-13;205;0.0205
2008-05-14;205;0.0205
2008-05-15;210;0.021
2008-05-16;205;0.0205
2008-05-19;206;0.0206
2008-05-20;210;0.021
2008-05-21;208;0.0208
2008-05-22;202;0.0202
2008-05-23;210;0.021
2008-05-26;210;0.021
2008-05-27;208;0.0208
2008-05-28;207;0.0207
2008-05-29;191;0.0191
2008-05-30;181;0.0181
2008-06-02;179;0.0179
2008-06-03;184;0.0184
2008-06-04;180;0.018
2008-06-05;179;0.0179
2008-06-06;190;0.019
2008-06-09;195;0.0195
2008-06-10;184;0.0184
2008-06-11;192;0.0192
2008-06-12;186;0.0186
2008-06-13;183;0.0183
2008-06-16;188;0.0188
2008-06-17;187;0.0187
2008-06-18;194;0.0194
2008-06-19;190;0.019
2008-06-20;197;0.0197
2008-06-23;199;0.0199
2008-06-24;206;0.0206
2008-06-25;209;0.0209
2008-06-26;221;0.0221
2008-06-27;229;0.0229
2008-06-30;228;0.0228
2008-07-01;232;0.0232
2008-07-02;235;0.0235
2008-07-03;235;0.0235
2008-07-04;235;0.0235
2008-07-07;238;0.0238
2008-07-08;244;0.0244
2008-07-09;247;0.0247
2008-07-10;249;0.0249
2008-07-11;241;0.0241
2008-07-14;249;0.0249
2008-07-15;248;0.0248
2008-07-16;239;0.0239
2008-07-17;228;0.0228
2008-07-18;226;0.0226
2008-07-21;226;0.0226
2008-07-22;223;0.0223
2008-07-23;217;0.0217
2008-07-24;225;0.0225
2008-07-25;217;0.0217
2008-07-28;222;0.0222
2008-07-29;220;0.022
2008-07-30;221;0.0221
2008-07-31;226;0.0226
2008-08-01;228;0.0228
2008-08-04;227;0.0227
2008-08-05;224;0.0224
2008-08-06;220;0.022
2008-08-07;229;0.0229
2008-08-08;230;0.023
2008-08-11;225;0.0225
2008-08-12;231;0.0231
2008-08-13;231;0.0231
2008-08-14;235;0.0235
2008-08-15;239;0.0239
2008-08-18;244;0.0244
2008-08-19;241;0.0241
2008-08-20;245;0.0245
2008-08-21;241;0.0241
2008-08-22;240;0.024
2008-08-25;247;0.0247
2008-08-26;247;0.0247
2008-08-27;248;0.0248
2008-08-28;244;0.0244
2008-08-29;240;0.024
2008-09-01;240;0.024
2008-09-02;246;0.0246
2008-09-03;252;0.0252
2008-09-04;259;0.0259
2008-09-05;262;0.0262
2008-09-08;254;0.0254
2008-09-09;268;0.0268
2008-09-10;268;0.0268
2008-09-11;272;0.0272
2008-09-12;268;0.0268
2008-09-15;310;0.031
2008-09-16;350;0.035
2008-09-17;373;0.0373
2008-09-18;339;0.0339
2008-09-19;285;0.0285
2008-09-22;278;0.0278
2008-09-23;289;0.0289
2008-09-24;296;0.0296
2008-09-25;285;0.0285
2008-09-26;296;0.0296
2008-09-29;337;0.0337
2008-09-30;331;0.0331
2008-10-01;337;0.0337
2008-10-02;356;0.0356
2008-10-03;349;0.0349
2008-10-06;409;0.0409
2008-10-07;404;0.0404
2008-10-08;438;0.0438
2008-10-09;440;0.044
2008-10-10;520;0.052
2008-10-14;437;0.0437
2008-10-15;467;0.0467
2008-10-16;493;0.0493
2008-10-17;482;0.0482
2008-10-20;489;0.0489
2008-10-21;530;0.053
2008-10-22;671;0.0671
2008-10-23;688;0.0688
2008-10-24;668;0.0668
2008-10-27;613;0.0613
2008-10-28;560;0.056
2008-10-29;515;0.0515
2008-10-30;488;0.0488
2008-10-31;449;0.0449
2008-11-03;439;0.0439
2008-11-04;418;0.0418
2008-11-05;443;0.0443
2008-11-06;451;0.0451
2008-11-07;440;0.044
2008-11-10;434;0.0434
2008-11-11;438;0.0438
2008-11-12;461;0.0461
2008-11-13;460;0.046
2008-11-14;460;0.046
2008-11-17;451;0.0451
2008-11-18;465;0.0465
2008-11-19;495;0.0495
2008-11-20;534;0.0534
2008-11-21;539;0.0539
2008-11-24;499;0.0499
2008-11-25;483;0.0483
2008-11-26;488;0.0488
2008-11-28;489;0.0489
2008-12-01;530;0.053
2008-12-02;526;0.0526
2008-12-03;524;0.0524
2008-12-04;530;0.053
2008-12-05;523;0.0523
2008-12-08;499;0.0499
2008-12-09;498;0.0498
2008-12-10;489;0.0489
2008-12-11;489;0.0489
2008-12-12;495;0.0495
2008-12-15;506;0.0506
2008-12-16;503;0.0503
2008-12-17;463;0.0463
2008-12-18;453;0.0453
2008-12-19;448;0.0448
2008-12-22;445;0.0445
2008-12-23;437;0.0437
2008-12-24;436;0.0436
2008-12-26;437;0.0437
2008-12-29;439;0.0439
2008-12-30;430;0.043
2008-12-31;428;0.0428
2009-01-02;405;0.0405
2009-01-05;393;0.0393
2009-01-06;388;0.0388
2009-01-07;402;0.0402
2009-01-08;426;0.0426
2009-01-09;423;0.0423
2009-01-12;445;0.0445
2009-01-13;446;0.0446
2009-01-14;459;0.0459
2009-01-15;465;0.0465
2009-01-16;450;0.045
2009-01-19;450;0.045
2009-01-20;460;0.046
2009-01-21;448;0.0448
2009-01-22;438;0.0438
2009-01-23;432;0.0432
2009-01-26;423;0.0423
2009-01-27;429;0.0429
2009-01-28;413;0.0413
2009-01-29;412;0.0412
2009-01-30;409;0.0409
2009-02-02;426;0.0426
2009-02-03;413;0.0413
2009-02-04;418;0.0418
2009-02-05;429;0.0429
2009-02-06;413;0.0413
2009-02-09;408;0.0408
2009-02-10;426;0.0426
2009-02-11;439;0.0439
2009-02-12;451;0.0451
2009-02-13;426;0.0426
2009-02-16;424;0.0424
2009-02-17;451;0.0451
2009-02-18;487;0.0487
2009-02-19;417;0.0417
2009-02-20;426;0.0426
2009-02-23;439;0.0439
2009-02-24;431;0.0431
2009-02-25;420;0.042
2009-02-26;419;0.0419
2009-02-27;421;0.0421
2009-03-02;442;0.0442
2009-03-03;441;0.0441
2009-03-04;434;0.0434
2009-03-05;458;0.0458
2009-03-06;457;0.0457
2009-03-09;453;0.0453
2009-03-10;442;0.0442
2009-03-11;446;0.0446
2009-03-12;446;0.0446
2009-03-13;442;0.0442
2009-03-16;431;0.0431
2009-03-17;428;0.0428
2009-03-18;438;0.0438
2009-03-19;423;0.0423
2009-03-20;426;0.0426
2009-03-23;419;0.0419
2009-03-24;421;0.0421
2009-03-25;417;0.0417
2009-03-26;411;0.0411
2009-03-27;414;0.0414
2009-03-30;427;0.0427
2009-03-31;425;0.0425
2009-04-01;427;0.0427
2009-04-02;412;0.0412
2009-04-03;384;0.0384
2009-04-06;378;0.0378
2009-04-07;383;0.0383
2009-04-08;376;0.0376
2009-04-09;368;0.0368
2009-04-13;368;0.0368
2009-04-14;380;0.038
2009-04-15;388;0.0388
2009-04-16;388;0.0388
2009-04-17;381;0.0381
2009-04-20;399;0.0399
2009-04-21;391;0.0391
2009-04-22;386;0.0386
2009-04-23;389;0.0389
2009-04-24;376;0.0376
2009-04-27;384;0.0384
2009-04-28;370;0.037
2009-04-29;359;0.0359
2009-04-30;355;0.0355
2009-05-01;351;0.0351
2009-05-04;331;0.0331
2009-05-05;330;0.033
2009-05-06;314;0.0314
2009-05-07;305;0.0305
2009-05-08;310;0.031
2009-05-11;324;0.0324
2009-05-12;326;0.0326
2009-05-13;337;0.0337
2009-05-14;333;0.0333
2009-05-15;330;0.033
2009-05-18;316;0.0316
2009-05-19;309;0.0309
2009-05-20;310;0.031
2009-05-21;306;0.0306
2009-05-22;300;0.03
2009-05-25;300;0.03
2009-05-26;291;0.0291
2009-05-27;278;0.0278
2009-05-28;282;0.0282
2009-05-29;294;0.0294
2009-06-01;266;0.0266
2009-06-02;280;0.028
2009-06-03;291;0.0291
2009-06-04;278;0.0278
2009-06-05;269;0.0269
2009-06-08;266;0.0266
2009-06-09;264;0.0264
2009-06-10;260;0.026
2009-06-11;260;0.026
2009-06-12;265;0.0265
2009-06-15;274;0.0274
2009-06-16;281;0.0281
2009-06-17;294;0.0294
2009-06-18;285;0.0285
2009-06-19;291;0.0291
2009-06-22;309;0.0309
2009-06-23;309;0.0309
2009-06-24;294;0.0294
2009-06-25;295;0.0295
2009-06-26;290;0.029
2009-06-29;279;0.0279
2009-06-30;284;0.0284
2009-07-01;277;0.0277
2009-07-02;288;0.0288
2009-07-03;288;0.0288
2009-07-06;286;0.0286
2009-07-07;286;0.0286
2009-07-08;306;0.0306
2009-07-09;290;0.029
2009-07-10;303;0.0303
2009-07-13;293;0.0293
2009-07-14;278;0.0278
2009-07-15;261;0.0261
2009-07-16;263;0.0263
2009-07-17;250;0.025
2009-07-20;257;0.0257
2009-07-21;269;0.0269
2009-07-22;263;0.0263
2009-07-23;244;0.0244
2009-07-24;249;0.0249
2009-07-27;244;0.0244
2009-07-28;248;0.0248
2009-07-29;253;0.0253
2009-07-30;254;0.0254
2009-07-31;265;0.0265
2009-08-03;243;0.0243
2009-08-04;238;0.0238
2009-08-05;230;0.023
2009-08-06;238;0.0238
2009-08-07;228;0.0228
2009-08-10;238;0.0238
2009-08-11;248;0.0248
2009-08-12;246;0.0246
2009-08-13;254;0.0254
2009-08-14;256;0.0256
2009-08-17;261;0.0261
2009-08-18;255;0.0255
2009-08-19;264;0.0264
2009-08-20;266;0.0266
2009-08-21;253;0.0253
2009-08-24;254;0.0254
2009-08-25;262;0.0262
2009-08-26;266;0.0266
2009-08-27;263;0.0263
2009-08-28;267;0.0267
2009-08-31;271;0.0271
2009-09-01;272;0.0272
2009-09-02;276;0.0276
2009-09-03;265;0.0265
2009-09-04;260;0.026
2009-09-07;260;0.026
2009-09-08;241;0.0241
2009-09-09;239;0.0239
2009-09-10;249;0.0249
2009-09-11;243;0.0243
2009-09-14;234;0.0234
2009-09-15;226;0.0226
2009-09-16;216;0.0216
2009-09-17;228;0.0228
2009-09-18;222;0.0222
2009-09-21;224;0.0224
2009-09-22;224;0.0224
2009-09-23;228;0.0228
2009-09-24;234;0.0234
2009-09-25;240;0.024
2009-09-28;240;0.024
2009-09-29;240;0.024
2009-09-30;234;0.0234
2009-10-01;251;0.0251
2009-10-02;249;0.0249
2009-10-05;238;0.0238
2009-10-06;233;0.0233
2009-10-07;238;0.0238
2009-10-08;220;0.022
2009-10-09;213;0.0213
2009-10-12;212;0.0212
2009-10-13;218;0.0218
2009-10-14;206;0.0206
2009-10-15;207;0.0207
2009-10-16;216;0.0216
2009-10-19;218;0.0218
2009-10-20;224;0.0224
2009-10-21;221;0.0221
2009-10-22;222;0.0222
2009-10-23;224;0.0224
2009-10-26;221;0.0221
2009-10-27;239;0.0239
2009-10-28;247;0.0247
2009-10-29;231;0.0231
2009-10-30;240;0.024
2009-11-02;238;0.0238
2009-11-03;236;0.0236
2009-11-04;225;0.0225
2009-11-05;228;0.0228
2009-11-06;228;0.0228
2009-11-09;217;0.0217
2009-11-10;212;0.0212
2009-11-11;209;0.0209
2009-11-12;216;0.0216
2009-11-13;219;0.0219
2009-11-16;220;0.022
2009-11-17;220;0.022
2009-11-18;216;0.0216
2009-11-19;219;0.0219
2009-11-20;217;0.0217
2009-11-23;213;0.0213
2009-11-24;216;0.0216
2009-11-25;216;0.0216
2009-11-26;216;0.0216
2009-11-27;227;0.0227
2009-11-30;231;0.0231
2009-12-01;219;0.0219
2009-12-02;218;0.0218
2009-12-03;212;0.0212
2009-12-04;206;0.0206
2009-12-07;207;0.0207
2009-12-08;213;0.0213
2009-12-09;209;0.0209
2009-12-10;204;0.0204
2009-12-11;201;0.0201
2009-12-14;199;0.0199
2009-12-15;196;0.0196
2009-12-16;201;0.0201
2009-12-17;217;0.0217
2009-12-18;213;0.0213
2009-12-21;204;0.0204
2009-12-22;206;0.0206
2009-12-23;207;0.0207
2009-12-24;201;0.0201
2009-12-28;194;0.0194
2009-12-29;197;0.0197
2009-12-30;197;0.0197
2009-12-31;192;0.0192
2010-01-04;191;0.0191
2010-01-05;197;0.0197
2010-01-06;191;0.0191
2010-01-07;193;0.0193
2010-01-08;195;0.0195
2010-01-11;190;0.019
2010-01-12;201;0.0201
2010-01-13;195;0.0195
2010-01-14;204;0.0204
2010-01-15;210;0.021
2010-01-19;207;0.0207
2010-01-20;214;0.0214
2010-01-21;223;0.0223
2010-01-22;223;0.0223
2010-01-25;217;0.0217
2010-01-26;219;0.0219
2010-01-27;224;0.0224
2010-01-28;228;0.0228
2010-01-29;234;0.0234
2010-02-01;230;0.023
2010-02-02;230;0.023
2010-02-03;225;0.0225
2010-02-04;240;0.024
2010-02-05;249;0.0249
2010-02-08;243;0.0243
2010-02-09;234;0.0234
2010-02-10;224;0.0224
2010-02-11;216;0.0216
2010-02-12;222;0.0222
2010-02-15;222;0.0222
2010-02-16;219;0.0219
2010-02-17;211;0.0211
2010-02-18;206;0.0206
2010-02-19;209;0.0209
2010-02-22;208;0.0208
2010-02-23;221;0.0221
2010-02-24;218;0.0218
2010-02-25;215;0.0215
2010-02-26;215;0.0215
2010-03-01;201;0.0201
2010-03-02;200;0.02
2010-03-03;203;0.0203
2010-03-04;198;0.0198
2010-03-05;189;0.0189
2010-03-08;183;0.0183
2010-03-09;183;0.0183
2010-03-10;185;0.0185
2010-03-11;186;0.0186
2010-03-12;189;0.0189
2010-03-15;189;0.0189
2010-03-16;191;0.0191
2010-03-17;192;0.0192
2010-03-18;193;0.0193
2010-03-19;194;0.0194
2010-03-22;197;0.0197
2010-03-23;192;0.0192
2010-03-24;182;0.0182
2010-03-25;181;0.0181
2010-03-26;184;0.0184
2010-03-29;182;0.0182
2010-03-30;182;0.0182
2010-03-31;185;0.0185
2010-04-01;184;0.0184
2010-04-05;172;0.0172
2010-04-06;173;0.0173
2010-04-07;182;0.0182
2010-04-08;175;0.0175
2010-04-09;176;0.0176
2010-04-12;180;0.018
2010-04-13;179;0.0179
2010-04-14;170;0.017
2010-04-15;167;0.0167
2010-04-16;177;0.0177
2010-04-19;175;0.0175
2010-04-20;175;0.0175
2010-04-21;179;0.0179
2010-04-22;180;0.018
2010-04-23;178;0.0178
2010-04-26;176;0.0176
2010-04-27;194;0.0194
2010-04-28;186;0.0186
2010-04-29;190;0.019
2010-04-30;196;0.0196
2010-05-03;190;0.019
2010-05-04;205;0.0205
2010-05-05;218;0.0218
2010-05-06;248;0.0248
2010-05-07;240;0.024
2010-05-10;214;0.0214
2010-05-11;210;0.021
2010-05-12;196;0.0196
2010-05-13;197;0.0197
2010-05-14;212;0.0212
2010-05-17;210;0.021
2010-05-18;225;0.0225
2010-05-19;230;0.023
2010-05-20;243;0.0243
2010-05-21;246;0.0246
2010-05-24;241;0.0241
2010-05-25;249;0.0249
2010-05-26;239;0.0239
2010-05-27;227;0.0227
2010-05-28;235;0.0235
2010-05-31;235;0.0235
2010-06-01;235;0.0235
2010-06-02;230;0.023
2010-06-03;223;0.0223
2010-06-04;245;0.0245
2010-06-07;244;0.0244
2010-06-08;251;0.0251
2010-06-09;247;0.0247
2010-06-10;234;0.0234
2010-06-11;242;0.0242
2010-06-14;234;0.0234
2010-06-15;223;0.0223
2010-06-16;224;0.0224
2010-06-17;229;0.0229
2010-06-18;223;0.0223
2010-06-21;222;0.0222
2010-06-22;233;0.0233
2010-06-23;238;0.0238
2010-06-24;236;0.0236
2010-06-25;237;0.0237
2010-06-28;238;0.0238
2010-06-29;248;0.0248
2010-06-30;248;0.0248
2010-07-01;250;0.025
2010-07-02;247;0.0247
2010-07-05;247;0.0247
2010-07-06;244;0.0244
2010-07-07;236;0.0236
2010-07-08;233;0.0233
2010-07-09;229;0.0229
2010-07-12;223;0.0223
2010-07-13;212;0.0212
2010-07-14;221;0.0221
2010-07-15;227;0.0227
2010-07-16;228;0.0228
2010-07-19;221;0.0221
2010-07-20;220;0.022
2010-07-21;226;0.0226
2010-07-22;218;0.0218
2010-07-23;210;0.021
2010-07-26;204;0.0204
2010-07-27;202;0.0202
2010-07-28;207;0.0207
2010-07-29;204;0.0204
2010-07-30;214;0.0214
2010-08-02;204;0.0204
2010-08-03;205;0.0205
2010-08-04;200;0.02
2010-08-05;205;0.0205
2010-08-06;208;0.0208
2010-08-09;194;0.0194
2010-08-10;195;0.0195
2010-08-11;195;0.0195
2010-08-12;195;0.0195
2010-08-13;200;0.02
2010-08-16;208;0.0208
2010-08-17;199;0.0199
2010-08-18;197;0.0197
2010-08-19;202;0.0202
2010-08-20;204;0.0204
2010-08-23;202;0.0202
2010-08-24;215;0.0215
2010-08-25;212;0.0212
2010-08-26;222;0.0222
2010-08-27;216;0.0216
2010-08-30;229;0.0229
2010-08-31;233;0.0233
2010-09-01;222;0.0222
2010-09-02;220;0.022
2010-09-03;213;0.0213
2010-09-06;213;0.0213
2010-09-07;226;0.0226
2010-09-08;224;0.0224
2010-09-09;216;0.0216
2010-09-10;212;0.0212
2010-09-13;213;0.0213
2010-09-14;215;0.0215
2010-09-15;206;0.0206
2010-09-16;195;0.0195
2010-09-17;199;0.0199
2010-09-20;201;0.0201
2010-09-21;213;0.0213
2010-09-22;213;0.0213
2010-09-23;214;0.0214
2010-09-24;205;0.0205
2010-09-27;209;0.0209
2010-09-28;215;0.0215
2010-09-29;207;0.0207
2010-09-30;206;0.0206
2010-10-01;203;0.0203
2010-10-04;206;0.0206
2010-10-05;204;0.0204
2010-10-06;202;0.0202
2010-10-07;201;0.0201
2010-10-08;197;0.0197
2010-10-11;197;0.0197
2010-10-12;185;0.0185
2010-10-13;180;0.018
2010-10-14;176;0.0176
2010-10-15;172;0.0172
2010-10-18;181;0.0181
2010-10-19;191;0.0191
2010-10-20;187;0.0187
2010-10-21;186;0.0186
2010-10-22;183;0.0183
2010-10-25;178;0.0178
2010-10-26;174;0.0174
2010-10-27;171;0.0171
2010-10-28;173;0.0173
2010-10-29;175;0.0175
2010-11-01;171;0.0171
2010-11-02;175;0.0175
2010-11-03;172;0.0172
2010-11-04;176;0.0176
2010-11-05;174;0.0174
2010-11-08;180;0.018
2010-11-09;174;0.0174
2010-11-10;175;0.0175
2010-11-11;175;0.0175
2010-11-12;176;0.0176
2010-11-15;171;0.0171
2010-11-16;187;0.0187
2010-11-17;175;0.0175
2010-11-18;175;0.0175
2010-11-19;177;0.0177
2010-11-22;183;0.0183
2010-11-23;189;0.0189
2010-11-24;177;0.0177
2010-11-25;177;0.0177
2010-11-26;177;0.0177
2010-11-29;192;0.0192
2010-11-30;198;0.0198
2010-12-01;183;0.0183
2010-12-02;178;0.0178
2010-12-03;171;0.0171
2010-12-06;176;0.0176
2010-12-07;162;0.0162
2010-12-08;168;0.0168
2010-12-09;168;0.0168
2010-12-10;167;0.0167
2010-12-13;172;0.0172
2010-12-14;166;0.0166
2010-12-15;175;0.0175
2010-12-16;184;0.0184
2010-12-17;199;0.0199
2010-12-20;183;0.0183
2010-12-21;186;0.0186
2010-12-22;181;0.0181
2010-12-23;179;0.0179
2010-12-24;179;0.0179
2010-12-27;178;0.0178
2010-12-28;178;0.0178
2010-12-29;184;0.0184
2010-12-30;180;0.018
2010-12-31;189;0.0189
2011-01-03;181;0.0181
2011-01-04;167;0.0167
2011-01-05;164;0.0164
2011-01-06;165;0.0165
2011-01-07;169;0.0169
2011-01-10;173;0.0173
2011-01-11;168;0.0168
2011-01-12;166;0.0166
2011-01-13;168;0.0168
2011-01-14;169;0.0169
2011-01-17;169;0.0169
2011-01-18;167;0.0167
2011-01-19;175;0.0175
2011-01-20;168;0.0168
2011-01-21;169;0.0169
2011-01-24;165;0.0165
2011-01-25;173;0.0173
2011-01-26;166;0.0166
2011-01-27;174;0.0174
2011-01-28;186;0.0186
2011-01-31;179;0.0179
2011-02-01;169;0.0169
2011-02-02;165;0.0165
2011-02-03;165;0.0165
2011-02-04;160;0.016
2011-02-07;163;0.0163
2011-02-08;162;0.0162
2011-02-09;173;0.0173
2011-02-10;171;0.0171
2011-02-11;176;0.0176
2011-02-14;181;0.0181
2011-02-15;180;0.018
2011-02-16;175;0.0175
2011-02-17;175;0.0175
2011-02-18;176;0.0176
2011-02-21;176;0.0176
2011-02-22;183;0.0183
2011-02-23;184;0.0184
2011-02-24;188;0.0188
2011-02-25;186;0.0186
2011-02-28;177;0.0177
2011-03-01;174;0.0174
2011-03-02;168;0.0168
2011-03-03;162;0.0162
2011-03-04;166;0.0166
2011-03-07;165;0.0165
2011-03-08;156;0.0156
2011-03-09;161;0.0161
2011-03-10;173;0.0173
2011-03-11;171;0.0171
2011-03-14;174;0.0174
2011-03-15;180;0.018
2011-03-16;191;0.0191
2011-03-17;187;0.0187
2011-03-18;184;0.0184
2011-03-21;177;0.0177
2011-03-22;178;0.0178
2011-03-23;176;0.0176
2011-03-24;173;0.0173
2011-03-25;171;0.0171
2011-03-28;170;0.017
2011-03-29;173;0.0173
2011-03-30;170;0.017
2011-03-31;173;0.0173
2011-04-01;171;0.0171
2011-04-04;169;0.0169
2011-04-05;168;0.0168
2011-04-06;163;0.0163
2011-04-07;164;0.0164
2011-04-08;164;0.0164
2011-04-11;164;0.0164
2011-04-12;170;0.017
2011-04-13;171;0.0171
2011-04-14;171;0.0171
2011-04-15;175;0.0175
2011-04-18;178;0.0178
2011-04-19;181;0.0181
2011-04-20;176;0.0176
2011-04-21;176;0.0176
2011-04-25;179;0.0179
2011-04-26;179;0.0179
2011-04-27;176;0.0176
2011-04-28;176;0.0176
2011-04-29;169;0.0169
2011-05-02;165;0.0165
2011-05-03;169;0.0169
2011-05-04;173;0.0173
2011-05-05;171;0.0171
2011-05-06;171;0.0171
2011-05-09;168;0.0168
2011-05-10;166;0.0166
2011-05-11;171;0.0171
2011-05-12;167;0.0167
2011-05-13;168;0.0168
2011-05-16;169;0.0169
2011-05-17;169;0.0169
2011-05-18;166;0.0166
2011-05-19;163;0.0163
2011-05-20;162;0.0162
2011-05-23;165;0.0165
2011-05-24;165;0.0165
2011-05-25;166;0.0166
2011-05-26;174;0.0174
2011-05-27;175;0.0175
2011-05-30;175;0.0175
2011-05-31;175;0.0175
2011-06-01;183;0.0183
2011-06-02;174;0.0174
2011-06-03;175;0.0175
2011-06-06;177;0.0177
2011-06-07;175;0.0175
2011-06-08;179;0.0179
2011-06-09;176;0.0176
2011-06-10;177;0.0177
2011-06-13;176;0.0176
2011-06-14;161;0.0161
2011-06-15;174;0.0174
2011-06-16;179;0.0179
2011-06-17;179;0.0179
2011-06-20;172;0.0172
2011-06-21;167;0.0167
2011-06-22;166;0.0166
2011-06-23;172;0.0172
2011-06-24;175;0.0175
2011-06-27;168;0.0168
2011-06-28;160;0.016
2011-06-29;154;0.0154
2011-06-30;148;0.0148
2011-07-01;147;0.0147
2011-07-04;147;0.0147
2011-07-05;154;0.0154
2011-07-06;159;0.0159
2011-07-07;153;0.0153
2011-07-08;163;0.0163
2011-07-11;173;0.0173
2011-07-12;173;0.0173
2011-07-13;176;0.0176
2011-07-14;172;0.0172
2011-07-15;173;0.0173
2011-07-18;170;0.017
2011-07-19;171;0.0171
2011-07-20;166;0.0166
2011-07-21;161;0.0161
2011-07-22;163;0.0163
2011-07-25;159;0.0159
2011-07-26;159;0.0159
2011-07-27;156;0.0156
2011-07-28;153;0.0153
2011-07-29;157;0.0157
2011-08-01;157;0.0157
2011-08-02;162;0.0162
2011-08-03;166;0.0166
2011-08-04;186;0.0186
2011-08-05;179;0.0179
2011-08-08;212;0.0212
2011-08-09;217;0.0217
2011-08-10;221;0.0221
2011-08-11;215;0.0215
2011-08-12;214;0.0214
2011-08-15;199;0.0199
2011-08-16;206;0.0206
2011-08-17;206;0.0206
2011-08-18;213;0.0213
2011-08-19;215;0.0215
2011-08-22;214;0.0214
2011-08-23;213;0.0213
2011-08-24;201;0.0201
2011-08-25;204;0.0204
2011-08-26;210;0.021
2011-08-29;200;0.02
2011-08-30;207;0.0207
2011-08-31;194;0.0194
2011-09-01;203;0.0203
2011-09-02;214;0.0214
2011-09-05;214;0.0214
2011-09-06;217;0.0217
2011-09-07;211;0.0211
2011-09-08;217;0.0217
2011-09-09;228;0.0228
2011-09-12;232;0.0232
2011-09-13;228;0.0228
2011-09-14;233;0.0233
2011-09-15;228;0.0228
2011-09-16;231;0.0231
2011-09-19;251;0.0251
2011-09-20;244;0.0244
2011-09-21;254;0.0254
2011-09-22;282;0.0282
2011-09-23;278;0.0278
2011-09-26;282;0.0282
2011-09-27;264;0.0264
2011-09-28;265;0.0265
2011-09-29;270;0.027
2011-09-30;275;0.0275
2011-10-03;288;0.0288
2011-10-04;289;0.0289
2011-10-05;279;0.0279
2011-10-06;262;0.0262
2011-10-07;257;0.0257
2011-10-10;257;0.0257
2011-10-11;239;0.0239
2011-10-12;223;0.0223
2011-10-13;233;0.0233
2011-10-14;225;0.0225
2011-10-17;232;0.0232
2011-10-18;232;0.0232
2011-10-19;235;0.0235
2011-10-20;237;0.0237
2011-10-21;231;0.0231
2011-10-24;226;0.0226
2011-10-25;233;0.0233
2011-10-26;224;0.0224
2011-10-27;197;0.0197
2011-10-28;212;0.0212
2011-10-31;222;0.0222
2011-11-01;229;0.0229
2011-11-02;225;0.0225
2011-11-03;215;0.0215
2011-11-04;219;0.0219
2011-11-07;223;0.0223
2011-11-08;213;0.0213
2011-11-09;230;0.023
2011-11-10;220;0.022
2011-11-11;220;0.022
2011-11-14;220;0.022
2011-11-15;219;0.0219
2011-11-16;225;0.0225
2011-11-17;236;0.0236
2011-11-18;232;0.0232
2011-11-21;241;0.0241
2011-11-22;239;0.0239
